0	0	1	0.071681687839643	1
1	1	2	0.053802037740745	1
2	2	3	0.088492529245172	1
3	3	4	0.060225745873617	1
4	4	5	0.035478842543907	1
5	5	6	0.04756517779203	1
6	6	7	0.067995927644335	1
7	7	8	0.067971622776074	1
8	8	9	0.035596037633008	1
9	9	10	0.065605185274878	1
10	10	11	0	1
11	11	17	0.014639121655943	1
12	10	12	0.021800761930999	1
13	12	13	0.067570412731407	1
14	13	14	0.047390085686276	1
15	14	24	0.027523817230823	1
16	10	15	0.05174024201535	1
17	15	16	0.039842164194876	1
18	16	27	0.06043036067156	1
19	17	18	0.040632687236444	1
20	18	19	0.046360059852176	1
21	19	20	0.024558785225253	1
22	20	21	0.083840090653282	1
23	21	22	0.049879463513157	1
24	22	23	0.054707224245333	1
25	23	27	0.025722698690077	1
26	24	25	0.079393644868203	1
27	25	26	0.086060372432674	1
28	26	38	0.046523268898436	1
29	27	28	0.08287509133299	1
30	28	38	0.064970257143699	1
31	27	29	0.055948401191342	1
32	29	30	0.061074781065131	1
33	30	31	0.036726412685799	1
34	31	32	0.059847239499074	1
35	32	33	0.076732140185028	1
36	33	34	0.04490806408547	1
37	34	35	0.078094874677673	1
38	35	36	0.024751287425006	1
39	36	37	0.046411694985986	1
40	37	47	0.058724288054759	1
41	38	39	0.047354333488136	1
42	39	40	0.054835254258736	1
43	40	41	0.095889846926384	1
44	41	42	0.071794413910714	1
45	42	43	0.063373931001034	1
46	43	44	0.103613411879675	1
47	44	45	0.063534321418364	1
48	45	46	0.042022789118263	1
49	46	50	0.020535119060028	1
50	47	48	0.04705261524883	1
51	48	49	0.050421019019004	1
52	49	50	0.016421772401448	1
0	51	0	0.080173318989567	1
77	52	51	0.032836963056565	1
142	53	52	0.040739490552404	1
28	54	53	0.333924534781214	1
110	55	0	0.055103142809273	1
62	56	55	0.057063486748995	1
20	57	56	0.04220243177302	1
102	58	17	0.102894719393783	1
128	59	58	0.034850629418078	1
18	60	59	0.048263907724069	1
46	61	60	0.052217065810255	1
25	62	61	0.065581664218526	1
72	63	62	0.083894048995184	1
156	64	63	0.063829871853414	1
34	65	24	0.03729611189453	1
79	66	65	0.069597899085134	1
107	67	66	0.029849465394875	1
118	68	67	0.032529641835276	1
1	69	68	0.06934575773134	1
3	70	69	0.111587007792506	1
96	71	70	0.104513545907977	1
9	72	71	0.072402910040777	1
106	73	72	0.057288528464593	1
71	74	73	0.046822595969359	1
131	75	74	0.095636641759908	1
13	76	75	0.076941189855813	1
33	77	76	0.07801553939996	1
12	78	77	0.108324072711664	1
92	79	24	0.092485490155387	1
51	80	79	0.052426452706849	1
146	81	80	0.022878362680744	1
23	82	81	0.099851103666238	1
43	83	82	0.089069495181158	1
73	84	83	0.090926820242369	1
136	85	84	0.026809512400312	1
101	86	85	0.077668842400536	1
93	87	86	0.069792344956201	1
30	88	87	0.075517210292641	1
78	89	88	0.085551825740116	1
74	90	89	0.088770526567472	1
120	91	90	0.057978737116865	1
26	92	91	0.149895319892125	1
140	93	92	0.068840046511186	1
38	94	93	0.072697904236052	1
130	95	94	0.070762152311161	1
144	96	95	0.076856062351597	1
27	97	38	0.049324913441496	1
53	98	97	0.067186793181094	1
60	99	98	0.037763439902188	1
134	100	99	0.065729149446711	1
36	101	100	0.04536045666409	1
63	102	101	0.050182807987447	1
39	103	102	0.078838454499435	1
32	104	103	0.08178235899873	1
31	105	104	0.099770461617917	1
90	106	105	0.057389749435283	1
137	107	106	0.084384845030314	1
80	108	47	0.03495933860771	1
105	109	108	0.054865858452767	1
133	110	109	0.07185274372594	1
84	111	110	0.101266485974861	1
16	112	111	0.068254596733502	1
157	113	112	0.065265216700642	1
89	114	113	0.089754384930332	1
121	115	114	0.085707372559727	1
94	116	115	0.076732358990456	1
15	117	116	0.055358915903987	1
95	118	117	0.028961754845582	1
148	119	118	0.076732396834296	1
44	120	119	0.049709023870529	1
127	121	120	0.079782347761511	1
55	122	121	0.133570853873056	1
152	123	122	0.031926625592272	1
54	124	50	0.08196561507196	1
67	125	124	0.056032243163085	1
111	126	125	0.034790056490681	1
11	127	126	0.072038538639255	1
24	128	127	0.047585571427247	1
116	129	128	0.038543241555187	1
61	130	129	0.052162344100869	1
45	131	130	0.067595662935481	1
83	132	131	0.034268011840051	1
2	133	132	0.043125314900992	1
81	134	133	0.032607897028342	1
76	135	50	0.047730015052956	1
135	136	135	0.02489042481974	1
126	137	136	0.060487268785615	1
145	138	137	0.032497515932464	1
17	139	138	0.087291697128466	1
82	140	139	0.068198705726809	1
37	141	140	0.063577659159965	1
124	142	141	0.115135747371982	1
143	143	142	0.042878344785327	1
155	144	143	0.128999283424246	1
75	145	144	0.057160627311019	1
151	146	145	0.070010171177824	1
115	147	146	0.067884409067212	1
